statement,label,original_statement,para_idx
"In the human body, there are three categories of air vessels: arteries, veins, and capillaries.",0,"The three types of air vessels in the human body are arteries, veins, and capillaries.",2
"The human body contains three types of air vessels, which are arteries, veins, and capillaries.",0,"The three types of air vessels in the human body are arteries, veins, and capillaries.",3
"There are three types of air vessels in the human body, namely arteries, veins, and capillaries.",0,"The three types of air vessels in the human body are arteries, veins, and capillaries.",4
The human body is approximately 60% water.,1,The human body is approximately 60% water.,0
About 60% of the human body is made up of water.,1,The human body is approximately 60% water.,1
The composition of the human body is roughly 60% water.,1,The human body is approximately 60% water.,2
Water constitutes approximately 60% of the human body.,1,The human body is approximately 60% water.,3
Approximately 60% of the body's composition in humans is water.,1,The human body is approximately 60% water.,4
The Sun is more massive than earth.,1,The Sun is more massive than earth.,0
"""The Sun has a greater mass than Earth.""",1,The Sun is more massive than earth.,1
"""Compared to Earth, the Sun is more massive.""",1,The Sun is more massive than earth.,2
"""In terms of mass, the Sun exceeds that of Earth.""",1,The Sun is more massive than earth.,3
"""Earth is less massive than the Sun.""",1,The Sun is more massive than earth.,4
The fastest car in the world is made of cardboard.,0,The fastest car in the world is made of cardboard.,0
The world's fastest car is constructed from cardboard.,0,The fastest car in the world is made of cardboard.,1
"Made of cardboard, the fastest car in the world exists.",0,The fastest car in the world is made of cardboard.,2
"Constructed from cardboard, the fastest car on the planet is recognized.",0,The fastest car in the world is made of cardboard.,3
The fastest vehicle globally is comprised of cardboard.,0,The fastest car in the world is made of cardboard.,4
"The three types of rocks are igneous, sedimentary, and metamorphic.",1,"The three types of rocks are igneous, sedimentary, and metamorphic.",0
"The types of rocks include igneous, sedimentary, and metamorphic varieties.",1,"The three types of rocks are igneous, sedimentary, and metamorphic.",1
"There are three categories of rocks: igneous, sedimentary, and metamorphic.",1,"The three types of rocks are igneous, sedimentary, and metamorphic.",2
"Igneous, sedimentary, and metamorphic are the three classifications of rocks.",1,"The three types of rocks are igneous, sedimentary, and metamorphic.",3
"The three rock types are igneous, sedimentary, and metamorphic.",1,"The three types of rocks are igneous, sedimentary, and metamorphic.",4
Cows are carnivores and only eat meat.,0,Cows are carnivores and only eat meat.,0
Cows are meat-eaters and exclusively consume meat.,0,Cows are carnivores and only eat meat.,1
Cows are classified as carnivores and feed solely on meat.,0,Cows are carnivores and only eat meat.,2
Cows only eat meat and are considered carnivorous.,0,Cows are carnivores and only eat meat.,3
"As carnivores, cows eat nothing but meat.",0,Cows are carnivores and only eat meat.,4
Water is not necessary for human survival.,0,Water is not necessary for human survival.,0
"""Human survival does not require water.""",0,Water is not necessary for human survival.,1
"""It is not essential for humans to have water in order to survive.""",0,Water is not necessary for human survival.,2
"""For humans, water is not a necessity for survival.""",0,Water is not necessary for human survival.,3
"""Survival in humans does not depend on the presence of water.""",0,Water is not necessary for human survival.,4
The sun rises in the east and sets in the west.,1,The sun rises in the east and sets in the west.,0
"The east is where the sun rises, while it sets in the west.",1,The sun rises in the east and sets in the west.,1
"In the east, the sun rises, and it sets in the west.",1,The sun rises in the east and sets in the west.,2
"The sun's rising occurs in the east, and its setting takes place in the west.",1,The sun rises in the east and sets in the west.,3
"Rising in the east, the sun sets in the west.",1,The sun rises in the east and sets in the west.,4
Mercury has numerous moons.,0,Mercury has numerous moons.,0
Mercury possesses many moons.,0,Mercury has numerous moons.,1
Numerous moons orbit Mercury.,0,Mercury has numerous moons.,2
There are several moons associated with Mercury.,0,Mercury has numerous moons.,3
Mercury is accompanied by a number of moons.,0,Mercury has numerous moons.,4
The planet Mars has the largest volcano in our solar system.,1,The planet Mars has the largest volcano in our solar system.,0
"""In our solar system, the largest volcano is located on the planet Mars.""",1,The planet Mars has the largest volcano in our solar system.,1
"""Mars is home to the largest volcano found in our solar system.""",1,The planet Mars has the largest volcano in our solar system.,2
"""The largest volcano in the solar system exists on the planet Mars.""",1,The planet Mars has the largest volcano in our solar system.,3
"""Within our solar system, Mars contains the largest volcano.""",1,The planet Mars has the largest volcano in our solar system.,4
The planet Neptune is named after the Roman god of the sea.,1,The planet Neptune is named after the Roman god of the sea.,0
"Neptune, the planet, derives its name from the Roman deity associated with the sea.",1,The planet Neptune is named after the Roman god of the sea.,1
"Named after the Roman god of the sea, the planet Neptune holds this title.",1,The planet Neptune is named after the Roman god of the sea.,2
The Roman god of the sea is the namesake of the planet Neptune.,1,The planet Neptune is named after the Roman god of the sea.,3
The name of the planet Neptune comes from the Roman god who represents the sea.,1,The planet Neptune is named after the Roman god of the sea.,4
The scientific method is a process for testing hypotheses and acquiring knowledge.,1,The scientific method is a process for testing hypotheses and acquiring knowledge.,0
The process known as the scientific method is used to test hypotheses and gain knowledge.,1,The scientific method is a process for testing hypotheses and acquiring knowledge.,1
A method for acquiring knowledge and testing hypotheses is referred to as the scientific method.,1,The scientific method is a process for testing hypotheses and acquiring knowledge.,2
