statement,label,original_statement,para_idx
"""Galaxy Quest belongs to the horror movie genre.""",0,Galaxy Quest is a horror movie.,2
"""The film Galaxy Quest is categorized as a horror movie.""",0,Galaxy Quest is a horror movie.,3
"""Galaxy Quest can be described as a horror movie.""",0,Galaxy Quest is a horror movie.,4
Judith Barsi has never been on television.,0,Judith Barsi has never been on television.,0
Judith Barsi has not appeared on television at any time.,0,Judith Barsi has never been on television.,1
At no point has Judith Barsi been featured on television.,0,Judith Barsi has never been on television.,2
There has never been a television appearance by Judith Barsi.,0,Judith Barsi has never been on television.,3
Judith Barsi has not been on television ever.,0,Judith Barsi has never been on television.,4
The Vietnam War changed nothing politically.,0,The Vietnam War changed nothing politically.,0
"""Politically, the Vietnam War had no impact whatsoever.""",0,The Vietnam War changed nothing politically.,1
"""There was no political change brought about by the Vietnam War.""",0,The Vietnam War changed nothing politically.,2
"""The Vietnam War did not alter the political landscape in any way.""",0,The Vietnam War changed nothing politically.,3
"""Nothing politically was changed by the Vietnam War.""",0,The Vietnam War changed nothing politically.,4
"On March 27, 1963, Quentin Tarantino was born.",1,"On March 27, 1963, Quentin Tarantino was born.",0
"Quentin Tarantino was born on March 27, 1963.",1,"On March 27, 1963, Quentin Tarantino was born.",1
"The birth date of Quentin Tarantino is March 27, 1963.",1,"On March 27, 1963, Quentin Tarantino was born.",2
"March 27, 1963, marks the birth of Quentin Tarantino.",1,"On March 27, 1963, Quentin Tarantino was born.",3
"It was on March 27, 1963, that Quentin Tarantino was born.",1,"On March 27, 1963, Quentin Tarantino was born.",4
A Perfect Circle is a country supergroup.,0,A Perfect Circle is a country supergroup.,0
A country supergroup is what A Perfect Circle is classified as.,0,A Perfect Circle is a country supergroup.,1
A Perfect Circle is categorized as a supergroup in the country genre.,0,A Perfect Circle is a country supergroup.,2
The classification of A Perfect Circle is that of a country supergroup.,0,A Perfect Circle is a country supergroup.,3
"As a supergroup, A Perfect Circle belongs to the country music genre.",0,A Perfect Circle is a country supergroup.,4
One movie actress is Anne Hathaway.,1,One movie actress is Anne Hathaway.,0
Anne Hathaway is one movie actress.,1,One movie actress is Anne Hathaway.,1
One actress in the film industry is Anne Hathaway.,1,One movie actress is Anne Hathaway.,2
Anne Hathaway is recognized as one movie actress.,1,One movie actress is Anne Hathaway.,3
"There is one actress in movies, and that is Anne Hathaway.",1,One movie actress is Anne Hathaway.,4
Odin was known in Old Saxon as Wōdan.,1,Odin was known in Old Saxon as Wōdan.,0
"In Old Saxon, Odin was referred to as Wōdan.",1,Odin was known in Old Saxon as Wōdan.,1
Wōdan was the name used for Odin in Old Saxon.,1,Odin was known in Old Saxon as Wōdan.,2
"In the Old Saxon language, Odin was identified as Wōdan.",1,Odin was known in Old Saxon as Wōdan.,3
The Old Saxon term for Odin was Wōdan.,1,Odin was known in Old Saxon as Wōdan.,4
Hayden Panettiere is a person.,1,Hayden Panettiere is a person.,0
"""A person is Hayden Panettiere.""",1,Hayden Panettiere is a person.,1
"""Hayden Panettiere refers to an individual.""",1,Hayden Panettiere is a person.,2
"""An individual is represented by Hayden Panettiere.""",1,Hayden Panettiere is a person.,3
"""Hayden Panettiere exists as a person.""",1,Hayden Panettiere is a person.,4
Steven Gerrard captains the national football team of England.,1,Steven Gerrard captains the national football team of England.,0
The national football team of England is captained by Steven Gerrard.,1,Steven Gerrard captains the national football team of England.,1
Steven Gerrard is the captain of England's national football team.,1,Steven Gerrard captains the national football team of England.,2
England's national football team has Steven Gerrard as its captain.,1,Steven Gerrard captains the national football team of England.,3
Captaining the national football team of England is Steven Gerrard.,1,Steven Gerrard captains the national football team of England.,4
Hayden Panettiere starred as Sheryl Yoast in the motion picture Remember the Titans.,1,Hayden Panettiere starred as Sheryl Yoast in the motion picture Remember the Titans.,0
"In the film Remember the Titans, Hayden Panettiere played the role of Sheryl Yoast.",1,Hayden Panettiere starred as Sheryl Yoast in the motion picture Remember the Titans.,1
The character Sheryl Yoast was portrayed by Hayden Panettiere in the movie Remember the Titans.,1,Hayden Panettiere starred as Sheryl Yoast in the motion picture Remember the Titans.,2
Hayden Panettiere took on the role of Sheryl Yoast in the motion picture titled Remember the Titans.,1,Hayden Panettiere starred as Sheryl Yoast in the motion picture Remember the Titans.,3
"In Remember the Titans, Hayden Panettiere featured as Sheryl Yoast.",1,Hayden Panettiere starred as Sheryl Yoast in the motion picture Remember the Titans.,4
The human condition is ignored in art.,0,The human condition is ignored in art.,0
Art often overlooks the human condition.,0,The human condition is ignored in art.,1
The human condition is frequently disregarded in artistic expressions.,0,The human condition is ignored in art.,2
"In art, the human condition tends to be neglected.",0,The human condition is ignored in art.,3
The human condition is commonly omitted from artistic works.,0,The human condition is ignored in art.,4
Led Zeppelin is a band.,1,Led Zeppelin is a band.,0
"""A band is Led Zeppelin.""",1,Led Zeppelin is a band.,1
"""Led Zeppelin constitutes a band.""",1,Led Zeppelin is a band.,2
"""There exists a band known as Led Zeppelin.""",1,Led Zeppelin is a band.,3
"""Led Zeppelin can be identified as a band.""",1,Led Zeppelin is a band.,4
The United Kingdom is a developed nation.,1,The United Kingdom is a developed nation.,0
"""A developed nation is the United Kingdom.""",1,The United Kingdom is a developed nation.,1
"""The United Kingdom qualifies as a developed nation.""",1,The United Kingdom is a developed nation.,2
"""As a nation, the United Kingdom is classified as developed.""",1,The United Kingdom is a developed nation.,3
"""The United Kingdom is classified among developed nations.""",1,The United Kingdom is a developed nation.,4
"Heather Watson was awarded her first WTA singles title on October 14, 1912.",0,"Heather Watson was awarded her first WTA singles title on October 14, 1912.",0
"On October 14, 1912, Heather Watson received her inaugural WTA singles title.",0,"Heather Watson was awarded her first WTA singles title on October 14, 1912.",1
"The first WTA singles title was awarded to Heather Watson on October 14, 1912.",0,"Heather Watson was awarded her first WTA singles title on October 14, 1912.",2
"Heather Watson won her first WTA singles title on the date of October 14, 1912.",0,"Heather Watson was awarded her first WTA singles title on October 14, 1912.",3
"It was on October 14, 1912, that Heather Watson was granted her first WTA singles title.",0,"Heather Watson was awarded her first WTA singles title on October 14, 1912.",4
Broadcast News is a film.,1,Broadcast News is a film.,0
"""The film is titled Broadcast News.""",1,Broadcast News is a film.,1
"""Broadcast News qualifies as a movie.""",1,Broadcast News is a film.,2
"""A movie exists by the name of Broadcast News.""",1,Broadcast News is a film.,3
"""Broadcast News refers to a film.""",1,Broadcast News is a film.,4
The first of eight children that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,0,The first of eight children that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,0
Geraldine Chaplin is the first of the eight children Charlie Chaplin had with Oona O'Neill.,0,The first of eight children that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,1
The first child among the eight that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,0,The first of eight children that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,2
Geraldine Chaplin is the eldest of the eight children born to Charlie Chaplin and Oona O'Neill.,0,The first of eight children that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,3
"Among the eight children Charlie Chaplin had with Oona O'Neill, the first is Geraldine Chaplin.",0,The first of eight children that Charlie Chaplin had with Oona O'Neill is Geraldine Chaplin.,4
David Carradine was nominated for a Golden Globe Award in the category of Best Supporting Actor.,1,David Carradine was nominated for a Golden Globe Award in the category of Best Supporting Actor.,0
"In the category of Best Supporting Actor, David Carradine received a nomination for a Golden Globe Award.",1,David Carradine was nominated for a Golden Globe Award in the category of Best Supporting Actor.,1
"David Carradine received a nomination for a Golden Globe Award, specifically in the Best Supporting Actor category.",1,David Carradine was nominated for a Golden Globe Award in the category of Best Supporting Actor.,2
"Nominated for a Golden Globe Award for Best Supporting Actor, David Carradine achieved this recognition.",1,David Carradine was nominated for a Golden Globe Award in the category of Best Supporting Actor.,3
The category of Best Supporting Actor saw David Carradine nominated for a Golden Globe Award.,1,David Carradine was nominated for a Golden Globe Award in the category of Best Supporting Actor.,4
Lily James was in a BBC production.,1,Lily James was in a BBC production.,0
A BBC production featured Lily James.,1,Lily James was in a BBC production.,1
Lily James appeared in a production by the BBC.,1,Lily James was in a BBC production.,2
"In a production aired by the BBC, Lily James was involved.",1,Lily James was in a BBC production.,3
The BBC had Lily James in one of its productions.,1,Lily James was in a BBC production.,4
"Beginning in 1963 and continuing until 1965, Singapore was a component of Malaysia.",1,"Beginning in 1963 and continuing until 1965, Singapore was a component of Malaysia.",0
"From 1963 to 1965, Singapore was part of Malaysia.",1,"Beginning in 1963 and continuing until 1965, Singapore was a component of Malaysia.",1
Singapore was a part of Malaysia from the year 1963 until 1965.,1,"Beginning in 1963 and continuing until 1965, Singapore was a component of Malaysia.",2
"Between 1963 and 1965, Singapore existed as a component of Malaysia.",1,"Beginning in 1963 and continuing until 1965, Singapore was a component of Malaysia.",3
Singapore was included in Malaysia starting in 1963 and lasting until 1965.,1,"Beginning in 1963 and continuing until 1965, Singapore was a component of Malaysia.",4
Bridge of Spies was only co-produced by Donald Trump.,0,Bridge of Spies was only co-produced by Donald Trump.,0
"""Only Donald Trump co-produced Bridge of Spies.""",0,Bridge of Spies was only co-produced by Donald Trump.,1
"""Bridge of Spies had Donald Trump as its sole co-producer.""",0,Bridge of Spies was only co-produced by Donald Trump.,2
