statement,label,original_statement,para_idx
The city of Dushanbe is in Tajikistan.,1,The city of Dushanbe is in Tajikistan.,0
Dushanbe is located in the country of Tajikistan.,1,The city of Dushanbe is in Tajikistan.,1
"In Tajikistan, you can find the city of Dushanbe.",1,The city of Dushanbe is in Tajikistan.,2
The city known as Dushanbe is situated in Tajikistan.,1,The city of Dushanbe is in Tajikistan.,3
Located in Tajikistan is the city of Dushanbe.,1,The city of Dushanbe is in Tajikistan.,4
The city of Dushanbe is in Nigeria.,0,The city of Dushanbe is in Nigeria.,0
"""Dushanbe, the city, is located in Nigeria.""",0,The city of Dushanbe is in Nigeria.,1
"""In Nigeria, you can find the city of Dushanbe.""",0,The city of Dushanbe is in Nigeria.,2
"""The city known as Dushanbe is situated in Nigeria.""",0,The city of Dushanbe is in Nigeria.,3
"""Located in Nigeria is the city of Dushanbe.""",0,The city of Dushanbe is in Nigeria.,4
The city of Gaziantep is in Turkey.,1,The city of Gaziantep is in Turkey.,0
Gaziantep is located in Turkey.,1,The city of Gaziantep is in Turkey.,1
"In Turkey, you can find the city of Gaziantep.",1,The city of Gaziantep is in Turkey.,2
The location of the city of Gaziantep is in Turkey.,1,The city of Gaziantep is in Turkey.,3
Turkey is home to the city of Gaziantep.,1,The city of Gaziantep is in Turkey.,4
The city of Gaziantep is in Mexico.,0,The city of Gaziantep is in Mexico.,0
"""In Mexico, you can find the city of Gaziantep.""",0,The city of Gaziantep is in Mexico.,1
"""The city known as Gaziantep is located in Mexico.""",0,The city of Gaziantep is in Mexico.,2
"""Located in Mexico is the city of Gaziantep.""",0,The city of Gaziantep is in Mexico.,3
"""Gaziantep, the city, is situated in Mexico.""",0,The city of Gaziantep is in Mexico.,4
The city of Tebessa is in Algeria.,1,The city of Tebessa is in Algeria.,0
Tebessa is a city located in Algeria.,1,The city of Tebessa is in Algeria.,1
"In Algeria, there is a city named Tebessa.",1,The city of Tebessa is in Algeria.,2
The city known as Tebessa can be found in Algeria.,1,The city of Tebessa is in Algeria.,3
Algeria is home to the city of Tebessa.,1,The city of Tebessa is in Algeria.,4
The city of Tebessa is in India.,0,The city of Tebessa is in India.,0
Tebessa is located in India.,0,The city of Tebessa is in India.,1
"In India, you can find the city of Tebessa.",0,The city of Tebessa is in India.,2
The city known as Tebessa is situated in India.,0,The city of Tebessa is in India.,3
"Located in India, the city of Tebessa exists.",0,The city of Tebessa is in India.,4
The city of Shantou is in China.,1,The city of Shantou is in China.,0
Shantou is a city located in China.,1,The city of Shantou is in China.,1
"In China, one can find the city of Shantou.",1,The city of Shantou is in China.,2
The location of the city of Shantou is in China.,1,The city of Shantou is in China.,3
"Shantou, which is a city, is situated in China.",1,The city of Shantou is in China.,4
The city of Shantou is in Pakistan.,0,The city of Shantou is in Pakistan.,0
Shantou is a city located in Pakistan.,0,The city of Shantou is in Pakistan.,1
"In Pakistan, you can find the city of Shantou.",0,The city of Shantou is in Pakistan.,2
The city known as Shantou is situated in Pakistan.,0,The city of Shantou is in Pakistan.,3
Located in Pakistan is the city of Shantou.,0,The city of Shantou is in Pakistan.,4
The city of Luzhou is in China.,1,The city of Luzhou is in China.,0
Luzhou is a city located in China.,1,The city of Luzhou is in China.,1
"In China, you can find the city of Luzhou.",1,The city of Luzhou is in China.,2
The city referred to as Luzhou is situated in China.,1,The city of Luzhou is in China.,3
"Located in China, the city is known as Luzhou.",1,The city of Luzhou is in China.,4
The city of Luzhou is in Peru.,0,The city of Luzhou is in Peru.,0
Luzhou is a city located in Peru.,0,The city of Luzhou is in Peru.,1
"In Peru, there is a city named Luzhou.",0,The city of Luzhou is in Peru.,2
The location of the city of Luzhou is in Peru.,0,The city of Luzhou is in Peru.,3
Peru is where the city of Luzhou can be found.,0,The city of Luzhou is in Peru.,4
The city of Chenzhou is in China.,1,The city of Chenzhou is in China.,0
Chenzhou is a city located in China.,1,The city of Chenzhou is in China.,1
"In China, you can find the city of Chenzhou.",1,The city of Chenzhou is in China.,2
The city known as Chenzhou is situated in China.,1,The city of Chenzhou is in China.,3
Located in China is the city of Chenzhou.,1,The city of Chenzhou is in China.,4
The city of Chenzhou is in Brazil.,0,The city of Chenzhou is in Brazil.,0
"""Chenzhou is a city located in Brazil.""",0,The city of Chenzhou is in Brazil.,1
"""In Brazil, there is a city named Chenzhou.""",0,The city of Chenzhou is in Brazil.,2
"""The Brazilian city known as Chenzhou is located there.""",0,The city of Chenzhou is in Brazil.,3
"""Located in Brazil, the city of Chenzhou can be found.""",0,The city of Chenzhou is in Brazil.,4
The city of Shenyang is in China.,1,The city of Shenyang is in China.,0
Shenyang is a city located in China.,1,The city of Shenyang is in China.,1
"In China, there is a city named Shenyang.",1,The city of Shenyang is in China.,2
The city known as Shenyang is situated in China.,1,The city of Shenyang is in China.,3
"Located in China, the city of Shenyang can be found.",1,The city of Shenyang is in China.,4
The city of Shenyang is in Somalia.,0,The city of Shenyang is in Somalia.,0
Shenyang is located in Somalia.,0,The city of Shenyang is in Somalia.,1
"In Somalia, you can find the city of Shenyang.",0,The city of Shenyang is in Somalia.,2
The city known as Shenyang is situated in Somalia.,0,The city of Shenyang is in Somalia.,3
Somalia is home to the city of Shenyang.,0,The city of Shenyang is in Somalia.,4
The city of Brasilia is in Brazil.,1,The city of Brasilia is in Brazil.,0
"Brasilia, a city, is located in Brazil.",1,The city of Brasilia is in Brazil.,1
"In Brazil, there is the city of Brasilia.",1,The city of Brasilia is in Brazil.,2
The city known as Brasilia is situated in Brazil.,1,The city of Brasilia is in Brazil.,3
Brasilia is found in the country of Brazil.,1,The city of Brasilia is in Brazil.,4
The city of Brasilia is in South Korea.,0,The city of Brasilia is in South Korea.,0
"Brasilia, the city, is located in South Korea.",0,The city of Brasilia is in South Korea.,1
"In South Korea, you can find the city of Brasilia.",0,The city of Brasilia is in South Korea.,2
The city known as Brasilia is situated in South Korea.,0,The city of Brasilia is in South Korea.,3
Located in South Korea is the city of Brasilia.,0,The city of Brasilia is in South Korea.,4
The city of Gold Coast is in Australia.,1,The city of Gold Coast is in Australia.,0
Gold Coast is a city located in Australia.,1,The city of Gold Coast is in Australia.,1
"In Australia, there is the city of Gold Coast.",1,The city of Gold Coast is in Australia.,2
The Australian city known as Gold Coast is situated in Australia.,1,The city of Gold Coast is in Australia.,3
"In Australia, the city referred to as Gold Coast can be found.",1,The city of Gold Coast is in Australia.,4
The city of Gold Coast is in China.,0,The city of Gold Coast is in China.,0
"""In China, there is a city known as Gold Coast.""",0,The city of Gold Coast is in China.,1
"""The city known as Gold Coast is located in China.""",0,The city of Gold Coast is in China.,2
"""Gold Coast is a city found in China.""",0,The city of Gold Coast is in China.,3
"""In China, you can find the city of Gold Coast.""",0,The city of Gold Coast is in China.,4
The city of Hiroshima is in Japan.,1,The city of Hiroshima is in Japan.,0
Hiroshima is located in Japan.,1,The city of Hiroshima is in Japan.,1
"In Japan, you will find the city of Hiroshima.",1,The city of Hiroshima is in Japan.,2
The city known as Hiroshima is situated in Japan.,1,The city of Hiroshima is in Japan.,3
Japan is home to the city of Hiroshima.,1,The city of Hiroshima is in Japan.,4
The city of Hiroshima is in Malaysia.,0,The city of Hiroshima is in Malaysia.,0
Hiroshima is a city located in Malaysia.,0,The city of Hiroshima is in Malaysia.,1
The city known as Hiroshima is situated in Malaysia.,0,The city of Hiroshima is in Malaysia.,2
"In Malaysia, there is a city named Hiroshima.",0,The city of Hiroshima is in Malaysia.,3
Malaysia is home to the city of Hiroshima.,0,The city of Hiroshima is in Malaysia.,4
The city of Nampula is in Mozambique.,1,The city of Nampula is in Mozambique.,0
Nampula is a city located in Mozambique.,1,The city of Nampula is in Mozambique.,1
"In Mozambique, you can find the city of Nampula.",1,The city of Nampula is in Mozambique.,2
The city known as Nampula is situated in Mozambique.,1,The city of Nampula is in Mozambique.,3
Located in Mozambique is the city of Nampula.,1,The city of Nampula is in Mozambique.,4
The city of Nampula is in India.,0,The city of Nampula is in India.,0
Nampula is a city located in India.,0,The city of Nampula is in India.,1
"In India, you can find the city of Nampula.",0,The city of Nampula is in India.,2
The city known as Nampula is situated in India.,0,The city of Nampula is in India.,3
Located in India is the city of Nampula.,0,The city of Nampula is in India.,4
The city of Mysore is in India.,1,The city of Mysore is in India.,0
Mysore is a city located in India.,1,The city of Mysore is in India.,1
"In India, there is a city named Mysore.",1,The city of Mysore is in India.,2
The Indian city known as Mysore is situated in India.,1,The city of Mysore is in India.,3
"Located in India, the city of Mysore can be found.",1,The city of Mysore is in India.,4
The city of Mysore is in Mexico.,0,The city of Mysore is in Mexico.,0
"""Mysore is a city located in Mexico.""",0,The city of Mysore is in Mexico.,1
"""In Mexico, there is a city named Mysore.""",0,The city of Mysore is in Mexico.,2
"""The location of the city of Mysore is in Mexico.""",0,The city of Mysore is in Mexico.,3
"""Mexico is home to the city of Mysore.""",0,The city of Mysore is in Mexico.,4
The city of Arak is in Iran.,1,The city of Arak is in Iran.,0
"""Arak is a city located in Iran.""",1,The city of Arak is in Iran.,1
"""In Iran, you can find the city of Arak.""",1,The city of Arak is in Iran.,2
"""The Iranian city known as Arak is situated in Iran.""",1,The city of Arak is in Iran.,3
"""Located in Iran, the city referred to as Arak is found there.""",1,The city of Arak is in Iran.,4
The city of Arak is in India.,0,The city of Arak is in India.,0
Arak is a city located in India.,0,The city of Arak is in India.,1
"In India, you can find the city of Arak.",0,The city of Arak is in India.,2
The city known as Arak is situated in India.,0,The city of Arak is in India.,3
Located in India is the city of Arak.,0,The city of Arak is in India.,4
The city of Ilorin is in Nigeria.,1,The city of Ilorin is in Nigeria.,0
"Ilorin, a city, is located in Nigeria.",1,The city of Ilorin is in Nigeria.,1
"In Nigeria, you can find the city of Ilorin.",1,The city of Ilorin is in Nigeria.,2
The Nigerian city known as Ilorin is situated in Nigeria.,1,The city of Ilorin is in Nigeria.,3
"In Nigeria, the city referred to as Ilorin exists.",1,The city of Ilorin is in Nigeria.,4
The city of Ilorin is in Ukraine.,0,The city of Ilorin is in Ukraine.,0
Ilorin is located in Ukraine.,0,The city of Ilorin is in Ukraine.,1
"In Ukraine, you will find the city of Ilorin.",0,The city of Ilorin is in Ukraine.,2
The city known as Ilorin is situated in Ukraine.,0,The city of Ilorin is in Ukraine.,3
Ukraine is home to the city of Ilorin.,0,The city of Ilorin is in Ukraine.,4
The city of Omdurman is in Sudan.,1,The city of Omdurman is in Sudan.,0
Omdurman is a city located in Sudan.,1,The city of Omdurman is in Sudan.,1
"In Sudan, there is the city of Omdurman.",1,The city of Omdurman is in Sudan.,2
The city known as Omdurman is situated in Sudan.,1,The city of Omdurman is in Sudan.,3
Located in Sudan is the city of Omdurman.,1,The city of Omdurman is in Sudan.,4
The city of Omdurman is in South Korea.,0,The city of Omdurman is in South Korea.,0
Omdurman is a city located in South Korea.,0,The city of Omdurman is in South Korea.,1
"In South Korea, you can find the city of Omdurman.",0,The city of Omdurman is in South Korea.,2
The city known as Omdurman is situated in South Korea.,0,The city of Omdurman is in South Korea.,3
Located in South Korea is the city of Omdurman.,0,The city of Omdurman is in South Korea.,4
The city of Suqian is in China.,1,The city of Suqian is in China.,0
"Suqian, a city located in China, is where it can be found.",1,The city of Suqian is in China.,1
"In China, one can find the city of Suqian.",1,The city of Suqian is in China.,2
The city known as Suqian is situated in China.,1,The city of Suqian is in China.,3
"Located in China, the city of Suqian is present.",1,The city of Suqian is in China.,4
The city of Suqian is in Mexico.,0,The city of Suqian is in Mexico.,0
"""Suqian, a city, is located in Mexico.""",0,The city of Suqian is in Mexico.,1
"""In Mexico, there is the city of Suqian.""",0,The city of Suqian is in Mexico.,2
"""The city known as Suqian can be found in Mexico.""",0,The city of Suqian is in Mexico.,3
"""Located in Mexico is the city of Suqian.""",0,The city of Suqian is in Mexico.,4
The city of Hezhou is in China.,1,The city of Hezhou is in China.,0
Hezhou is a city located in China.,1,The city of Hezhou is in China.,1
"In China, you can find the city of Hezhou.",1,The city of Hezhou is in China.,2
The location of the city Hezhou is in China.,1,The city of Hezhou is in China.,3
"Hezhou, which is a city, is situated in China.",1,The city of Hezhou is in China.,4
The city of Hezhou is in India.,0,The city of Hezhou is in India.,0
